subject,region,n_electrodes,condition,layer,model,observed_r2,p_value,n_permutations_used
12,G_pariet_inf-Angular,3,NGNS,late,GPT,-0.8674007654190063,0.5024975024975025,1000
12,G_pariet_inf-Angular,3,NGNS,late,T5,-0.7157806158065796,0.23676323676323677,1000
12,G_pariet_inf-Angular,3,NGNS,last,BERT,-0.29659605026245117,0.6193806193806194,1000
12,G_pariet_inf-Angular,3,NGNS,last,GPT,-0.569487452507019,0.39760239760239763,1000
12,G_pariet_inf-Angular,3,NGNS,last,T5,0.005096852779388428,0.21978021978021978,1000
12,G_pariet_inf-Supramar,3,overall,early,BERT,-0.006884098052978516,0.2627372627372627,1000
12,G_pariet_inf-Supramar,3,overall,early,GPT,-0.1895737648010254,0.5754245754245755,1000
12,G_pariet_inf-Supramar,3,overall,early,T5,-0.18399333953857422,0.5614385614385614,1000
12,G_pariet_inf-Supramar,3,overall,middle,BERT,-0.05064511299133301,0.44955044955044954,1000
12,G_pariet_inf-Supramar,3,overall,middle,GPT,-0.1902705430984497,0.5674325674325674,1000
12,G_pariet_inf-Supramar,3,overall,middle,T5,-0.1907973289489746,0.5734265734265734,1000
12,G_pariet_inf-Supramar,3,overall,late,BERT,-0.10121381282806396,0.7002997002997003,1000
12,G_pariet_inf-Supramar,3,overall,late,GPT,-0.19007658958435059,0.6153846153846154,1000
12,G_pariet_inf-Supramar,3,overall,late,T5,-0.23620057106018066,0.4355644355644356,1000
12,G_pariet_inf-Supramar,3,overall,last,BERT,-0.045047760009765625,0.6023976023976024,1000
12,G_pariet_inf-Supramar,3,overall,last,GPT,-0.18406271934509277,0.5524475524475524,1000
12,G_pariet_inf-Supramar,3,overall,last,T5,-0.009073376655578613,0.6423576423576424,1000
12,G_pariet_inf-Supramar,3,a,early,BERT,0.020093142986297607,0.08491508491508491,1000
12,G_pariet_inf-Supramar,3,a,early,GPT,-0.18062162399291992,0.2017982017982018,1000
12,G_pariet_inf-Supramar,3,a,early,T5,-0.1604710817337036,0.2077922077922078,1000
12,G_pariet_inf-Supramar,3,a,middle,BERT,0.028631508350372314,0.055944055944055944,1000
12,G_pariet_inf-Supramar,3,a,middle,GPT,-0.18282222747802734,0.19880119880119881,1000
12,G_pariet_inf-Supramar,3,a,middle,T5,-0.18346071243286133,0.21578421578421578,1000
12,G_pariet_inf-Supramar,3,a,late,BERT,-0.029230713844299316,0.2057942057942058,1000
12,G_pariet_inf-Supramar,3,a,late,GPT,-0.1869795322418213,0.22277722277722278,1000
12,G_pariet_inf-Supramar,3,a,late,T5,-0.18934154510498047,0.18081918081918083,1000
12,G_pariet_inf-Supramar,3,a,last,BERT,-0.007235288619995117,0.2597402597402597,1000
12,G_pariet_inf-Supramar,3,a,last,GPT,-0.16211259365081787,0.19880119880119881,1000
12,G_pariet_inf-Supramar,3,a,last,T5,-0.0004475116729736328,0.44755244755244755,1000
12,G_pariet_inf-Supramar,3,v,early,BERT,0.003021836280822754,0.16483516483516483,1000
12,G_pariet_inf-Supramar,3,v,early,GPT,-0.1303386688232422,0.16283716283716285,1000
12,G_pariet_inf-Supramar,3,v,early,T5,-0.11910510063171387,0.14185814185814186,1000
12,G_pariet_inf-Supramar,3,v,middle,BERT,-0.03196072578430176,0.32167832167832167,1000
12,G_pariet_inf-Supramar,3,v,middle,GPT,-0.1325932741165161,0.16483516483516483,1000
12,G_pariet_inf-Supramar,3,v,middle,T5,-0.13837146759033203,0.17082917082917082,1000
12,G_pariet_inf-Supramar,3,v,late,BERT,-0.040912628173828125,0.23476523476523475,1000
12,G_pariet_inf-Supramar,3,v,late,GPT,-0.1377732753753662,0.15884115884115885,1000
12,G_pariet_inf-Supramar,3,v,late,T5,-0.13246238231658936,0.13086913086913088,1000
12,G_pariet_inf-Supramar,3,v,last,BERT,-0.01821422576904297,0.3086913086913087,1000
12,G_pariet_inf-Supramar,3,v,last,GPT,-0.12267196178436279,0.17482517482517482,1000
12,G_pariet_inf-Supramar,3,v,last,T5,0.001688241958618164,0.27472527472527475,1000
12,G_pariet_inf-Supramar,3,GS,early,BERT,0.071108877658844,0.04895104895104895,1000
12,G_pariet_inf-Supramar,3,GS,early,GPT,0.04144543409347534,0.057942057942057944,1000
12,G_pariet_inf-Supramar,3,GS,early,T5,0.021088123321533203,0.06793206793206794,1000
12,G_pariet_inf-Supramar,3,GS,middle,BERT,0.13159382343292236,0.02197802197802198,1000
12,G_pariet_inf-Supramar,3,GS,middle,GPT,-0.05306398868560791,0.07792207792207792,1000
12,G_pariet_inf-Supramar,3,GS,middle,T5,-0.006960749626159668,0.08791208791208792,1000
12,G_pariet_inf-Supramar,3,GS,late,BERT,0.1392483115196228,0.025974025974025976,1000
12,G_pariet_inf-Supramar,3,GS,late,GPT,-0.0023268461227416992,0.08391608391608392,1000
12,G_pariet_inf-Supramar,3,GS,late,T5,-0.19312787055969238,0.14985014985014986,1000
12,G_pariet_inf-Supramar,3,GS,last,BERT,0.11090046167373657,0.015984015984015984,1000
12,G_pariet_inf-Supramar,3,GS,last,GPT,0.062168657779693604,0.06293706293706294,1000
12,G_pariet_inf-Supramar,3,GS,last,T5,0.006503164768218994,0.12187812187812187,1000
12,G_pariet_inf-Supramar,3,GNS,early,BERT,-0.06469464302062988,0.45854145854145856,1000
12,G_pariet_inf-Supramar,3,GNS,early,GPT,-0.1482328176498413,0.3996003996003996,1000
12,G_pariet_inf-Supramar,3,GNS,early,T5,-0.1484997272491455,0.4035964035964036,1000
12,G_pariet_inf-Supramar,3,GNS,middle,BERT,-0.10238468647003174,0.5134865134865135,1000
12,G_pariet_inf-Supramar,3,GNS,middle,GPT,-0.14745652675628662,0.4085914085914086,1000
12,G_pariet_inf-Supramar,3,GNS,middle,T5,-0.13260531425476074,0.36063936063936064,1000
12,G_pariet_inf-Supramar,3,GNS,late,BERT,-0.1140291690826416,0.4805194805194805,1000
12,G_pariet_inf-Supramar,3,GNS,late,GPT,-0.14924538135528564,0.38161838161838163,1000
12,G_pariet_inf-Supramar,3,GNS,late,T5,-0.2922232151031494,0.6753246753246753,1000
12,G_pariet_inf-Supramar,3,GNS,last,BERT,-0.07401657104492188,0.45254745254745254,1000
12,G_pariet_inf-Supramar,3,GNS,last,GPT,-0.14712774753570557,0.4065934065934066,1000
12,G_pariet_inf-Supramar,3,GNS,last,T5,-0.060269832611083984,0.6133866133866134,1000
12,G_pariet_inf-Supramar,3,NGNS,early,BERT,-0.07477366924285889,0.8191808191808192,1000
12,G_pariet_inf-Supramar,3,NGNS,early,GPT,-0.8075617551803589,0.8801198801198801,1000
12,G_pariet_inf-Supramar,3,NGNS,early,T5,-2.0397017002105713,0.7262737262737263,1000
12,G_pariet_inf-Supramar,3,NGNS,middle,BERT,-0.20514869689941406,0.7872127872127872,1000
12,G_pariet_inf-Supramar,3,NGNS,middle,GPT,-0.8470333814620972,0.8731268731268731,1000
12,G_pariet_inf-Supramar,3,NGNS,middle,T5,-0.7685904502868652,0.7982017982017982,1000
12,G_pariet_inf-Supramar,3,NGNS,late,BERT,-0.3516179323196411,0.8661338661338661,1000
12,G_pariet_inf-Supramar,3,NGNS,late,GPT,-0.7169095277786255,0.7922077922077922,1000
12,G_pariet_inf-Supramar,3,NGNS,late,T5,-0.7778452634811401,0.8291708291708292,1000
12,G_pariet_inf-Supramar,3,NGNS,last,BERT,-0.13865530490875244,0.8441558441558441,1000
12,G_pariet_inf-Supramar,3,NGNS,last,GPT,-0.7705235481262207,0.8781218781218781,1000
12,G_pariet_inf-Supramar,3,NGNS,last,T5,-0.016516685485839844,0.7522477522477522,1000
12,G_temporal_middle,6,overall,early,BERT,-0.13809609413146973,1.0,1000
12,G_temporal_middle,6,overall,early,GPT,-0.3851088285446167,0.985014985014985,1000
12,G_temporal_middle,6,overall,early,T5,-0.3691411018371582,0.985014985014985,1000
12,G_temporal_middle,6,overall,middle,BERT,-0.17489194869995117,0.995004995004995,1000
12,G_temporal_middle,6,overall,middle,GPT,-0.38717710971832275,0.977022977022977,1000
12,G_temporal_middle,6,overall,middle,T5,-0.3848787546157837,0.978021978021978,1000
12,G_temporal_middle,6,overall,late,BERT,-0.19011235237121582,0.973026973026973,1000
12,G_temporal_middle,6,overall,late,GPT,-0.3877091407775879,0.991008991008991,1000
12,G_temporal_middle,6,overall,late,T5,-0.449398398399353,0.952047952047952,1000
12,G_temporal_middle,6,overall,last,BERT,-0.13575255870819092,0.994005994005994,1000
12,G_temporal_middle,6,overall,last,GPT,-0.3770946264266968,0.984015984015984,1000
12,G_temporal_middle,6,overall,last,T5,-0.06623303890228271,0.994005994005994,1000
12,G_temporal_middle,6,a,early,BERT,0.019818127155303955,0.02197802197802198,1000
12,G_temporal_middle,6,a,early,GPT,-0.1681981086730957,0.5224775224775224,1000
12,G_temporal_middle,6,a,early,T5,-0.17235970497131348,0.5574425574425574,1000
12,G_temporal_middle,6,a,middle,BERT,0.015921413898468018,0.06893106893106893,1000
12,G_temporal_middle,6,a,middle,GPT,-0.1699228286743164,0.48151848151848153,1000
12,G_temporal_middle,6,a,middle,T5,-0.18668735027313232,0.5844155844155844,1000
12,G_temporal_middle,6,a,late,BERT,-0.0034728050231933594,0.14285714285714285,1000
12,G_temporal_middle,6,a,late,GPT,-0.1739574670791626,0.5114885114885115,1000
12,G_temporal_middle,6,a,late,T5,-0.21607184410095215,0.5904095904095904,1000
12,G_temporal_middle,6,a,last,BERT,0.007570981979370117,0.0919080919080919,1000
12,G_temporal_middle,6,a,last,GPT,-0.15374267101287842,0.4965034965034965,1000
12,G_temporal_middle,6,a,last,T5,0.005100250244140625,0.00999000999000999,1000
12,G_temporal_middle,6,v,early,BERT,-0.04789245128631592,0.8711288711288712,1000
12,G_temporal_middle,6,v,early,GPT,-0.913204550743103,0.967032967032967,1000
12,G_temporal_middle,6,v,early,T5,-0.8686689138412476,0.9530469530469531,1000
12,G_temporal_middle,6,v,middle,BERT,-0.1476287841796875,0.973026973026973,1000
12,G_temporal_middle,6,v,middle,GPT,-0.9215707778930664,0.9590409590409591,1000
12,G_temporal_middle,6,v,middle,T5,-0.9144145250320435,0.968031968031968,1000
12,G_temporal_middle,6,v,late,BERT,-0.21928751468658447,0.989010989010989,1000
12,G_temporal_middle,6,v,late,GPT,-0.9246647357940674,0.948051948051948,1000
12,G_temporal_middle,6,v,late,T5,-0.9050660133361816,0.9630369630369631,1000
12,G_temporal_middle,6,v,last,BERT,-0.03746676445007324,0.6133866133866134,1000
12,G_temporal_middle,6,v,last,GPT,-0.8711838722229004,0.973026973026973,1000
12,G_temporal_middle,6,v,last,T5,0.0015344023704528809,0.3226773226773227,1000
12,G_temporal_middle,6,GS,early,BERT,-0.03209567070007324,0.8491508491508492,1000
12,G_temporal_middle,6,GS,early,GPT,-0.037912964820861816,0.3356643356643357,1000
12,G_temporal_middle,6,GS,early,T5,-0.0684274435043335,0.44655344655344653,1000
12,G_temporal_middle,6,GS,middle,BERT,-0.05746471881866455,0.7672327672327672,1000
12,G_temporal_middle,6,GS,middle,GPT,-0.08521974086761475,0.44655344655344653,1000
12,G_temporal_middle,6,GS,middle,T5,-0.07877659797668457,0.4695304695304695,1000
12,G_temporal_middle,6,GS,late,BERT,-0.029114961624145508,0.5324675324675324,1000
12,G_temporal_middle,6,GS,late,GPT,-0.07365226745605469,0.4695304695304695,1000
12,G_temporal_middle,6,GS,late,T5,-0.08427226543426514,0.43156843156843155,1000
12,G_temporal_middle,6,GS,last,BERT,-0.0064394474029541016,0.5014985014985015,1000
12,G_temporal_middle,6,GS,last,GPT,-0.07080233097076416,0.46053946053946054,1000
12,G_temporal_middle,6,GS,last,T5,0.0017157196998596191,0.38161838161838163,1000
12,G_temporal_middle,6,GNS,early,BERT,-0.004595637321472168,0.3546453546453546,1000
12,G_temporal_middle,6,GNS,early,GPT,-0.11082255840301514,0.3676323676323676,1000
12,G_temporal_middle,6,GNS,early,T5,-0.10858285427093506,0.3596403596403596,1000
12,G_temporal_middle,6,GNS,middle,BERT,-0.1489415168762207,0.7262737262737263,1000
12,G_temporal_middle,6,GNS,middle,GPT,-0.1098259687423706,0.33666333666333664,1000
12,G_temporal_middle,6,GNS,middle,T5,-0.10842311382293701,0.35364635364635366,1000
12,G_temporal_middle,6,GNS,late,BERT,-0.21900105476379395,0.8071928071928072,1000
12,G_temporal_middle,6,GNS,late,GPT,-0.10114598274230957,0.35364635364635366,1000
12,G_temporal_middle,6,GNS,late,T5,-0.16415762901306152,0.4085914085914086,1000
12,G_temporal_middle,6,GNS,last,BERT,-0.13689637184143066,0.8841158841158842,1000
12,G_temporal_middle,6,GNS,last,GPT,-0.12513339519500732,0.37362637362637363,1000
12,G_temporal_middle,6,GNS,last,T5,0.01525658369064331,0.19480519480519481,1000
12,G_temporal_middle,6,NGNS,early,BERT,-0.12048757076263428,0.6793206793206793,1000
12,G_temporal_middle,6,NGNS,early,GPT,-0.2524406909942627,0.5494505494505495,1000
12,G_temporal_middle,6,NGNS,early,T5,-1.5545928478240967,0.9180819180819181,1000
12,G_temporal_middle,6,NGNS,middle,BERT,-0.1834927797317505,0.7242757242757243,1000
12,G_temporal_middle,6,NGNS,middle,GPT,-0.2638816833496094,0.5384615384615384,1000
12,G_temporal_middle,6,NGNS,middle,T5,-0.3071345090866089,0.5984015984015985,1000
12,G_temporal_middle,6,NGNS,late,BERT,-0.17477095127105713,0.5934065934065934,1000
12,G_temporal_middle,6,NGNS,late,GPT,-0.31816601753234863,0.6433566433566433,1000
12,G_temporal_middle,6,NGNS,late,T5,-0.29841184616088867,0.5764235764235764,1000
12,G_temporal_middle,6,NGNS,last,BERT,-0.12411940097808838,0.5834165834165834,1000
12,G_temporal_middle,6,NGNS,last,GPT,-0.2468249797821045,0.5544455544455544,1000
12,G_temporal_middle,6,NGNS,last,T5,-0.09453690052032471,0.4225774225774226,1000
12,Hippocampus,4,overall,early,BERT,-0.03511083126068115,0.22277722277722278,1000
12,Hippocampus,4,overall,early,GPT,-2.75049090385437,1.0,1000
12,Hippocampus,4,overall,early,T5,-2.2916479110717773,0.999000999000999,1000
12,Hippocampus,4,overall,middle,BERT,-0.3031808137893677,0.926073926073926,1000
12,Hippocampus,4,overall,middle,GPT,-2.796154022216797,0.999000999000999,1000
12,Hippocampus,4,overall,middle,T5,-2.715730667114258,0.999000999000999,1000
12,Hippocampus,4,overall,late,BERT,-0.5819383859634399,0.983016983016983,1000
12,Hippocampus,4,overall,late,GPT,-2.8052961826324463,1.0,1000
12,Hippocampus,4,overall,late,T5,-2.987993001937866,0.9690309690309691,1000
12,Hippocampus,4,overall,last,BERT,-0.2257094383239746,0.9110889110889111,1000
12,Hippocampus,4,overall,last,GPT,-2.587963104248047,0.999000999000999,1000
12,Hippocampus,4,overall,last,T5,-0.052381277084350586,0.8911088911088911,1000
12,Hippocampus,4,a,early,BERT,-0.15323138236999512,0.5784215784215784,1000
12,Hippocampus,4,a,early,GPT,-2.9839351177215576,0.9020979020979021,1000
12,Hippocampus,4,a,early,T5,-2.8139309883117676,0.8821178821178821,1000
12,Hippocampus,4,a,middle,BERT,-0.8304433822631836,0.989010989010989,1000
12,Hippocampus,4,a,middle,GPT,-3.017296314239502,0.9050949050949051,1000
12,Hippocampus,4,a,middle,T5,-2.9719839096069336,0.8991008991008991,1000
12,Hippocampus,4,a,late,BERT,-1.1222691535949707,0.975024975024975,1000
12,Hippocampus,4,a,late,GPT,-2.947005271911621,0.9070929070929071,1000
12,Hippocampus,4,a,late,T5,-2.7982137203216553,0.8701298701298701,1000
12,Hippocampus,4,a,last,BERT,-0.5775312185287476,0.9920079920079921,1000
12,Hippocampus,4,a,last,GPT,-2.8468849658966064,0.9110889110889111,1000
12,Hippocampus,4,a,last,T5,-0.07487022876739502,0.7752247752247752,1000
12,Hippocampus,4,v,early,BERT,-12.004070281982422,0.994005994005994,1000
12,Hippocampus,4,v,early,GPT,-26.589195251464844,0.932067932067932,1000
12,Hippocampus,4,v,early,T5,-17.593786239624023,0.983016983016983,1000
12,Hippocampus,4,v,middle,BERT,-13.388797760009766,0.97002997002997,1000
12,Hippocampus,4,v,middle,GPT,-17.61124038696289,0.9690309690309691,1000
12,Hippocampus,4,v,middle,T5,-17.646564483642578,0.971028971028971,1000
12,Hippocampus,4,v,late,BERT,-13.428766250610352,0.975024975024975,1000
12,Hippocampus,4,v,late,GPT,-17.674915313720703,0.967032967032967,1000
12,Hippocampus,4,v,late,T5,-19.601675033569336,0.9690309690309691,1000
12,Hippocampus,4,v,last,BERT,-13.68041706085205,0.9760239760239761,1000
12,Hippocampus,4,v,last,GPT,-15.964466094970703,0.973026973026973,1000
12,Hippocampus,4,v,last,T5,-0.09543943405151367,0.8271728271728271,1000
12,Hippocampus,4,GS,early,BERT,-0.16162455081939697,0.995004995004995,1000
12,Hippocampus,4,GS,early,GPT,-1.1015889644622803,0.971028971028971,1000
12,Hippocampus,4,GS,early,T5,-1.1120779514312744,0.9560439560439561,1000
12,Hippocampus,4,GS,middle,BERT,-0.28568923473358154,0.987012987012987,1000
12,Hippocampus,4,GS,middle,GPT,-1.121774435043335,0.97002997002997,1000
12,Hippocampus,4,GS,middle,T5,-1.2304282188415527,0.977022977022977,1000
12,Hippocampus,4,GS,late,BERT,-0.3950146436691284,0.991008991008991,1000
12,Hippocampus,4,GS,late,GPT,-1.158862829208374,0.968031968031968,1000
12,Hippocampus,4,GS,late,T5,-1.1577157974243164,0.964035964035964,1000
12,Hippocampus,4,GS,last,BERT,-0.18219327926635742,0.986013986013986,1000
12,Hippocampus,4,GS,last,GPT,-1.038456916809082,0.972027972027972,1000
12,Hippocampus,4,GS,last,T5,-0.030571937561035156,0.9340659340659341,1000
12,Hippocampus,4,GNS,early,BERT,-0.7699817419052124,0.04395604395604396,1000
12,Hippocampus,4,GNS,early,GPT,-0.25116121768951416,0.013986013986013986,1000
12,Hippocampus,4,GNS,early,T5,-0.25189125537872314,0.012987012987012988,1000
12,Hippocampus,4,GNS,middle,BERT,-0.6989291906356812,0.023976023976023976,1000
12,Hippocampus,4,GNS,middle,GPT,-0.2517608404159546,0.014985014985014986,1000
12,Hippocampus,4,GNS,middle,T5,-0.2525167465209961,0.01898101898101898,1000
12,Hippocampus,4,GNS,late,BERT,-0.8271405696868896,0.08891108891108891,1000
12,Hippocampus,4,GNS,late,GPT,-0.25238943099975586,0.015984015984015984,1000
12,Hippocampus,4,GNS,late,T5,-0.21291100978851318,0.006993006993006993,1000
12,Hippocampus,4,GNS,last,BERT,-0.7481002807617188,0.027972027972027972,1000
12,Hippocampus,4,GNS,last,GPT,-0.24538373947143555,0.011988011988011988,1000
12,Hippocampus,4,GNS,last,T5,-0.8691279888153076,0.11988011988011989,1000
12,Hippocampus,4,NGNS,early,BERT,-0.20555353164672852,0.14185814185814186,1000
12,Hippocampus,4,NGNS,early,GPT,-0.923108696937561,0.4025974025974026,1000
12,Hippocampus,4,NGNS,early,T5,-1.3208627700805664,0.33266733266733267,1000
12,Hippocampus,4,NGNS,middle,BERT,-0.22148895263671875,0.0999000999000999,1000
12,Hippocampus,4,NGNS,middle,GPT,-0.9716485738754272,0.3626373626373626,1000
12,Hippocampus,4,NGNS,middle,T5,-1.399254322052002,0.33966033966033965,1000
12,Hippocampus,4,NGNS,late,BERT,-0.18612051010131836,0.06593406593406594,1000
12,Hippocampus,4,NGNS,late,GPT,-1.1246488094329834,0.3336663336663337,1000
12,Hippocampus,4,NGNS,late,T5,-0.9701653718948364,0.22477522477522477,1000
12,Hippocampus,4,NGNS,last,BERT,0.024131715297698975,0.07192807192807193,1000
12,Hippocampus,4,NGNS,last,GPT,-0.8505076169967651,0.36363636363636365,1000
12,Hippocampus,4,NGNS,last,T5,-0.07584726810455322,0.08291708291708291,1000
12,S_circular_insula_sup,4,overall,early,BERT,0.010088503360748291,0.06393606393606394,1000
12,S_circular_insula_sup,4,overall,early,GPT,-0.0669090747833252,0.2727272727272727,1000
12,S_circular_insula_sup,4,overall,early,T5,-0.061740875244140625,0.2217782217782218,1000
12,S_circular_insula_sup,4,overall,middle,BERT,0.003875732421875,0.061938061938061936,1000
12,S_circular_insula_sup,4,overall,middle,GPT,-0.09957146644592285,0.3696303696303696,1000
12,S_circular_insula_sup,4,overall,middle,T5,-0.065726637840271,0.24775224775224775,1000
12,S_circular_insula_sup,4,overall,late,BERT,-0.011046290397644043,0.13186813186813187,1000
12,S_circular_insula_sup,4,overall,late,GPT,-0.06694304943084717,0.2647352647352647,1000
12,S_circular_insula_sup,4,overall,late,T5,-0.07120692729949951,0.1088911088911089,1000
12,S_circular_insula_sup,4,overall,last,BERT,-0.009730935096740723,0.29270729270729273,1000
12,S_circular_insula_sup,4,overall,last,GPT,-0.06306684017181396,0.25674325674325676,1000
12,S_circular_insula_sup,4,overall,last,T5,0.009200751781463623,0.03596403596403597,1000
12,S_circular_insula_sup,4,a,early,BERT,-0.02424919605255127,0.5814185814185814,1000
12,S_circular_insula_sup,4,a,early,GPT,-0.21799278259277344,0.42357642357642356,1000
12,S_circular_insula_sup,4,a,early,T5,-0.20829570293426514,0.4025974025974026,1000
12,S_circular_insula_sup,4,a,middle,BERT,-0.041796326637268066,0.4975024975024975,1000
12,S_circular_insula_sup,4,a,middle,GPT,-0.2261672019958496,0.45054945054945056,1000
12,S_circular_insula_sup,4,a,middle,T5,-0.2217731475830078,0.4155844155844156,1000
12,S_circular_insula_sup,4,a,late,BERT,-0.03577685356140137,0.29270729270729273,1000
12,S_circular_insula_sup,4,a,late,GPT,-0.21913909912109375,0.42157842157842157,1000
12,S_circular_insula_sup,4,a,late,T5,-0.23800277709960938,0.4405594405594406,1000
12,S_circular_insula_sup,4,a,last,BERT,-0.03128552436828613,0.5444555444555444,1000
12,S_circular_insula_sup,4,a,last,GPT,-0.19266927242279053,0.3876123876123876,1000
12,S_circular_insula_sup,4,a,last,T5,-0.0012862682342529297,0.4225774225774226,1000
12,S_circular_insula_sup,4,v,early,BERT,0.03294295072555542,0.02097902097902098,1000
12,S_circular_insula_sup,4,v,early,GPT,-0.21647024154663086,0.3916083916083916,1000
12,S_circular_insula_sup,4,v,early,T5,-0.203055739402771,0.4115884115884116,1000
12,S_circular_insula_sup,4,v,middle,BERT,-0.0016353130340576172,0.17582417582417584,1000
12,S_circular_insula_sup,4,v,middle,GPT,-0.2214949131011963,0.3756243756243756,1000
12,S_circular_insula_sup,4,v,middle,T5,-0.21968841552734375,0.3776223776223776,1000
12,S_circular_insula_sup,4,v,late,BERT,0.00028640031814575195,0.10789210789210789,1000
12,S_circular_insula_sup,4,v,late,GPT,-0.21915459632873535,0.3966033966033966,1000
12,S_circular_insula_sup,4,v,late,T5,-0.32737529277801514,0.35864135864135865,1000
12,S_circular_insula_sup,4,v,last,BERT,0.027470111846923828,0.08391608391608392,1000
12,S_circular_insula_sup,4,v,last,GPT,-0.18726122379302979,0.37462537462537465,1000
12,S_circular_insula_sup,4,v,last,T5,0.009750425815582275,0.14985014985014986,1000
12,S_circular_insula_sup,4,GS,early,BERT,0.05397939682006836,0.04695304695304695,1000
12,S_circular_insula_sup,4,GS,early,GPT,0.07849085330963135,0.03596403596403597,1000
12,S_circular_insula_sup,4,GS,early,T5,0.08145523071289062,0.04195804195804196,1000
12,S_circular_insula_sup,4,GS,middle,BERT,0.06630551815032959,0.055944055944055944,1000
12,S_circular_insula_sup,4,GS,middle,GPT,0.025506436824798584,0.056943056943056944,1000
12,S_circular_insula_sup,4,GS,middle,T5,-0.0005686283111572266,0.06793206793206794,1000
12,S_circular_insula_sup,4,GS,late,BERT,0.10325175523757935,0.03596403596403597,1000
12,S_circular_insula_sup,4,GS,late,GPT,0.060702502727508545,0.03796203796203796,1000
12,S_circular_insula_sup,4,GS,late,T5,-0.20839738845825195,0.08791208791208792,1000
12,S_circular_insula_sup,4,GS,last,BERT,0.0597003698348999,0.03696303696303696,1000
12,S_circular_insula_sup,4,GS,last,GPT,0.09154808521270752,0.03196803196803197,1000
12,S_circular_insula_sup,4,GS,last,T5,0.015201866626739502,0.05194805194805195,1000
12,S_circular_insula_sup,4,GNS,early,BERT,-0.19563889503479004,0.5854145854145855,1000
12,S_circular_insula_sup,4,GNS,early,GPT,-0.7680633068084717,0.962037962037962,1000
12,S_circular_insula_sup,4,GNS,early,T5,-1.0766444206237793,0.991008991008991,1000
12,S_circular_insula_sup,4,GNS,middle,BERT,-0.2614715099334717,0.7142857142857143,1000
12,S_circular_insula_sup,4,GNS,middle,GPT,-0.7472163438796997,0.9270729270729271,1000
12,S_circular_insula_sup,4,GNS,middle,T5,-0.7243870496749878,0.9180819180819181,1000
12,S_circular_insula_sup,4,GNS,late,BERT,-0.2854881286621094,0.6803196803196803,1000
12,S_circular_insula_sup,4,GNS,late,GPT,-0.7327631711959839,0.932067932067932,1000
12,S_circular_insula_sup,4,GNS,late,T5,-0.8484623432159424,0.964035964035964,1000
12,S_circular_insula_sup,4,GNS,last,BERT,-0.19045495986938477,0.5554445554445554,1000
12,S_circular_insula_sup,4,GNS,last,GPT,-0.7181394100189209,0.954045954045954,1000
12,S_circular_insula_sup,4,GNS,last,T5,-0.19177091121673584,0.6563436563436563,1000
12,S_circular_insula_sup,4,NGNS,early,BERT,-0.08946657180786133,0.37462537462537465,1000
12,S_circular_insula_sup,4,NGNS,early,GPT,-0.4668329954147339,0.5774225774225774,1000
12,S_circular_insula_sup,4,NGNS,early,T5,-0.48134076595306396,0.5874125874125874,1000
12,S_circular_insula_sup,4,NGNS,middle,BERT,-0.24400568008422852,0.7432567432567433,1000
12,S_circular_insula_sup,4,NGNS,middle,GPT,-0.4724386930465698,0.6343656343656343,1000
12,S_circular_insula_sup,4,NGNS,middle,T5,-0.48634135723114014,0.5824175824175825,1000
12,S_circular_insula_sup,4,NGNS,late,BERT,-0.27168166637420654,0.7062937062937062,1000
12,S_circular_insula_sup,4,NGNS,late,GPT,-0.488142728805542,0.6103896103896104,1000
12,S_circular_insula_sup,4,NGNS,late,T5,-0.5267527103424072,0.6413586413586414,1000
12,S_circular_insula_sup,4,NGNS,last,BERT,-0.1665809154510498,0.6973026973026973,1000
12,S_circular_insula_sup,4,NGNS,last,GPT,-0.459700345993042,0.6503496503496503,1000
12,S_circular_insula_sup,4,NGNS,last,T5,-0.09987163543701172,0.6863136863136863,1000
12,S_pericallosal,3,overall,early,BERT,-0.04533672332763672,0.8491508491508492,1000
12,S_pericallosal,3,overall,early,GPT,-0.1421889066696167,0.7452547452547452,1000
12,S_pericallosal,3,overall,early,T5,-0.20361804962158203,0.2787212787212787,1000
12,S_pericallosal,3,overall,middle,BERT,-0.06918156147003174,0.7932067932067932,1000
12,S_pericallosal,3,overall,middle,GPT,-0.12399077415466309,0.4515484515484515,1000
12,S_pericallosal,3,overall,middle,T5,-0.14204120635986328,0.7022977022977023,1000
12,S_pericallosal,3,overall,late,BERT,-0.08708298206329346,0.8351648351648352,1000
12,S_pericallosal,3,overall,late,GPT,-0.1419689655303955,0.7132867132867133,1000
12,S_pericallosal,3,overall,late,T5,-0.17809045314788818,0.7052947052947053,1000
12,S_pericallosal,3,overall,last,BERT,-0.050267577171325684,0.7352647352647352,1000
12,S_pericallosal,3,overall,last,GPT,-0.1405773162841797,0.7512487512487512,1000
12,S_pericallosal,3,overall,last,T5,-0.022717714309692383,0.5304695304695305,1000
12,S_pericallosal,3,a,early,BERT,-0.042579054832458496,0.7662337662337663,1000
12,S_pericallosal,3,a,early,GPT,-0.40063560009002686,0.8011988011988012,1000
12,S_pericallosal,3,a,early,T5,-0.38718533515930176,0.7992007992007992,1000
12,S_pericallosal,3,a,middle,BERT,-0.06607460975646973,0.6183816183816184,1000
12,S_pericallosal,3,a,middle,GPT,-0.4065960645675659,0.8071928071928072,1000
12,S_pericallosal,3,a,middle,T5,-0.4019052982330322,0.7892107892107892,1000
